chunk_id,source_type,title,product_line,device_model,error_code,issue_type,content
MAN-002-CH03,产品手册,GW-200 售后排障手册 - 心跳诊断,工业网关,GW-200,,心跳诊断,GW-200 心跳诊断章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-002-CH04,产品手册,GW-200 售后排障手册 - 日志导出,工业网关,GW-200,,日志导出,GW-200 日志导出章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-002-CH05,产品手册,GW-200 售后排障手册 - 固件升级,工业网关,GW-200,,固件升级,GW-200 固件升级章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-002-CH06,产品手册,GW-200 售后排障手册 - 告警处理,工业网关,GW-200,,告警处理,GW-200 告警处理章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-002-CH07,产品手册,GW-200 售后排障手册 - 转人工边界,工业网关,GW-200,,转人工边界,GW-200 转人工边界章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH01,产品手册,GW-500 售后排障手册 - 设备上线,工业网关,GW-500,,设备上线,GW-500 设备上线章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH02,产品手册,GW-500 售后排障手册 - MQTT 配置,工业网关,GW-500,,MQTT 配置,GW-500 MQTT 配置章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH03,产品手册,GW-500 售后排障手册 - 心跳诊断,工业网关,GW-500,,心跳诊断,GW-500 心跳诊断章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH04,产品手册,GW-500 售后排障手册 - 日志导出,工业网关,GW-500,,日志导出,GW-500 日志导出章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH05,产品手册,GW-500 售后排障手册 - 固件升级,工业网关,GW-500,,固件升级,GW-500 固件升级章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH06,产品手册,GW-500 售后排障手册 - 告警处理,工业网关,GW-500,,告警处理,GW-500 告警处理章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-003-CH07,产品手册,GW-500 售后排障手册 - 转人工边界,工业网关,GW-500,,转人工边界,GW-500 转人工边界章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH01,产品手册,TH-10 售后排障手册 - 安装位置,环境传感器,TH-10,,安装位置,TH-10 安装位置章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH02,产品手册,TH-10 售后排障手册 - 温湿度校准,环境传感器,TH-10,,温湿度校准,TH-10 温湿度校准章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH03,产品手册,TH-10 售后排障手册 - 采样周期,环境传感器,TH-10,,采样周期,TH-10 采样周期章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH04,产品手册,TH-10 售后排障手册 - 异常读数,环境传感器,TH-10,,异常读数,TH-10 异常读数章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH05,产品手册,TH-10 售后排障手册 - 探头接线,环境传感器,TH-10,,探头接线,TH-10 探头接线章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH06,产品手册,TH-10 售后排障手册 - 环境干扰,环境传感器,TH-10,,环境干扰,TH-10 环境干扰章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-004-CH07,产品手册,TH-10 售后排障手册 - 转人工边界,环境传感器,TH-10,,转人工边界,TH-10 转人工边界章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH01,产品手册,TH-30 售后排障手册 - 安装位置,环境传感器,TH-30,,安装位置,TH-30 安装位置章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH02,产品手册,TH-30 售后排障手册 - 温湿度校准,环境传感器,TH-30,,温湿度校准,TH-30 温湿度校准章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH03,产品手册,TH-30 售后排障手册 - 采样周期,环境传感器,TH-30,,采样周期,TH-30 采样周期章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH04,产品手册,TH-30 售后排障手册 - 异常读数,环境传感器,TH-30,,异常读数,TH-30 异常读数章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH05,产品手册,TH-30 售后排障手册 - 探头接线,环境传感器,TH-30,,探头接线,TH-30 探头接线章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH06,产品手册,TH-30 售后排障手册 - 环境干扰,环境传感器,TH-30,,环境干扰,TH-30 环境干扰章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-005-CH07,产品手册,TH-30 售后排障手册 - 转人工边界,环境传感器,TH-30,,转人工边界,TH-30 转人工边界章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-006-CH01,产品手册,AQ-20 售后排障手册 - 安装位置,环境传感器,AQ-20,,安装位置,AQ-20 安装位置章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-006-CH02,产品手册,AQ-20 售后排障手册 - 温湿度校准,环境传感器,AQ-20,,温湿度校准,AQ-20 温湿度校准章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-006-CH03,产品手册,AQ-20 售后排障手册 - 采样周期,环境传感器,AQ-20,,采样周期,AQ-20 采样周期章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-006-CH04,产品手册,AQ-20 售后排障手册 - 异常读数,环境传感器,AQ-20,,异常读数,AQ-20 异常读数章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
MAN-006-CH05,产品手册,AQ-20 售后排障手册 - 探头接线,环境传感器,AQ-20,,探头接线,AQ-20 探头接线章节：处理相关问题时，应先确认设备状态、现场接线、平台配置和最近日志。若问题涉及安全风险、客户投诉、数据丢失或远程操作失败，应停止强行给出结论并生成工单交由人工复核。
